hex_id,pop,light
86581c3afffffff,10639,171
86581c3b7ffffff,14927,105
86581c407ffffff,1993,113
86581c40fffffff,1668,72
86581c417ffffff,1722,39
86581c41fffffff,1082,57
86581c427ffffff,1553,118
86581c42fffffff,3098,55
86581c437ffffff,2040,94
86581c447ffffff,3836,32
86581c44fffffff,2619,32
86581c457ffffff,1449,41
86581c45fffffff,1685,85
86581c467ffffff,3417,40
86581c46fffffff,3118,30
86581c477ffffff,3782,37
86581c487ffffff,1621,78
86581c48fffffff,2601,73
86581c497ffffff,768,47
86581c49fffffff,974,649
86581c4a7ffffff,1583,83
86581c4afffffff,1891,33
86581c4b7ffffff,720,229
86581c4c7ffffff,1252,43
86581c4cfffffff,1555,41
86581c4d7ffffff,2719,400
86581c4dfffffff,1277,163
86581c4e7ffffff,1200,104
86581c4efffffff,1468,42
86581c4f7ffffff,1252,43
86581c507ffffff,1887,215
86581c50fffffff,2165,222
86581c517ffffff,2427,35
86581c51fffffff,1564,212
86581c527ffffff,3239,34
86581c52fffffff,1654,31
86581c537ffffff,4619,38
86581c547ffffff,3519,93
86581c54fffffff,3248,35
86581c557ffffff,2275,36
86581c55fffffff,2774,49
86581c567ffffff,6772,34
86581c56fffffff,5282,38
86581c577ffffff,2573,30
86581c587ffffff,2766,32
86581c58fffffff,3325,77
86581c597ffffff,1555,128
86581c59fffffff,845,133
86581c5a7ffffff,4267,48
86581c5afffffff,2891,104
86581c5b7ffffff,2300,149
86581c607ffffff,2541,157
86581c60fffffff,4538,71
86581c617ffffff,2432,35
86581c61fffffff,2743,133
86581c627ffffff,3469,186
86581c62fffffff,3297,343
86581c637ffffff,3363,34
86581c647ffffff,6256,66
86581c64fffffff,4597,106
86581c657ffffff,8653,71
86581c65fffffff,5778,113
86581c667ffffff,7304,33
86581c66fffffff,4508,31
86581c677ffffff,8456,61
86581c687ffffff,5101,32
86581c68fffffff,2482,36
86581c697ffffff,10438,31
86581c69fffffff,8606,30
86581c6a7ffffff,2449,61
86581c6afffffff,1623,241
86581c6b7ffffff,4442,31
86581c6c7ffffff,4231,134
86581c6cfffffff,13739,131
86581c6d7ffffff,3238,91
86581c6dfffffff,6314,123
86581c6e7ffffff,4423,43
86581c6efffffff,6925,107
86581c6f7ffffff,1442,41
86581c707ffffff,3974,29
86581c70fffffff,8431,31
86581c717ffffff,2628,218
86581c71fffffff,4095,37
86581c727ffffff,4627,34
86581c72fffffff,11432,50
86581c737ffffff,4277,29
86581c747ffffff,6113,51
86581c74fffffff,3705,34
86581c757ffffff,4745,30
86581c75fffffff,8107,34
86581c767ffffff,7924,146
86581c76fffffff,4524,194
86581c777ffffff,8737,49
86581c787ffffff,1597,124
86581c78fffffff,1865,107
86581c797ffffff,1954,70
86581c79fffffff,2468,92
86581c7a7ffffff,1881,40
86581c7afffffff,2255,101
86581c7b7ffffff,1718,175
86581c807ffffff,2959,108
86581c80fffffff,8523,36
86581c817ffffff,2200,28
86581c81fffffff,7051,42
86581c827ffffff,2812,33
86581c82fffffff,4651,36
86581c837ffffff,2886,55
86581c847ffffff,7326,32
86581c84fffffff,7260,46
86581c857ffffff,17727,32
86581c85fffffff,26775,41
86581c867ffffff,5518,29
86581c86fffffff,3484,29
86581c877ffffff,5100,32
86581c887ffffff,3815,30
86581c88fffffff,5602,99
86581c897ffffff,6169,35
86581c89fffffff,7474,33
86581c8a7ffffff,3188,30
86581c8afffffff,3788,27
86581c8b7ffffff,6246,37
86581c8c7ffffff,13062,42
86581c8cfffffff,23328,38
86581c8d7ffffff,10295,226
86581c8dfffffff,27311,45
86581c8e7ffffff,10567,38
86581c8efffffff,96264,47
86581c8f7ffffff,10326,152
86581c907ffffff,2152,27
86581c90fffffff,3837,31
86581c917ffffff,7786,111
86581c91fffffff,3301,44
86581c927ffffff,1463,29
86581c92fffffff,2397,28
86581c937ffffff,1720,28
86581c947ffffff,8000,28
86581c94fffffff,8511,28
86581c957ffffff,9075,30
86581c95fffffff,9128,30
86581c967ffffff,16360,31
86581c96fffffff,5464,66
86581c977ffffff,5204,29
86581c987ffffff,6003,30
86581c98fffffff,3349,32
86581c997ffffff,6558,51
86581c99fffffff,7048,39
86581c9a7ffffff,8839,64
86581c9afffffff,7009,179
86581c9b7ffffff,8254,30
86581ca07ffffff,18251,33
86581ca0fffffff,15078,31
86581ca17ffffff,18881,35
86581ca1fffffff,10831,30
86581ca27ffffff,28618,35
86581ca2fffffff,13433,34
86581ca37ffffff,9840,31
86581ca47ffffff,5766,27
86581ca4fffffff,2735,27
86581ca57ffffff,10332,29
86581ca5fffffff,4237,29
86581ca67ffffff,2765,28
86581ca6fffffff,2242,29
86581ca77ffffff,5508,29
86581ca87ffffff,7923,115
86581ca8fffffff,7802,33
86581ca97ffffff,14115,56
86581ca9fffffff,13113,76
86581caa7ffffff,8120,48
86581caafffffff,8470,31
86581cab7ffffff,11583,45
86581cac7ffffff,2779,26
86581cacfffffff,9656,28
86581cad7ffffff,3959,29
86581cadfffffff,3260,28
86581cae7ffffff,5290,28
86581caefffffff,7866,26
86581caf7ffffff,4906,28
86581cb07ffffff,6337,31
86581cb0fffffff,9692,31
86581cb17ffffff,3336,62
86581cb1fffffff,4062,30
86581cb27ffffff,16088,33
86581cb2fffffff,8831,29
86581cb37ffffff,5925,32
86581cb47ffffff,2937,30
86581cb4fffffff,2585,29
86581cb57ffffff,10131,43
86581cb5fffffff,4618,41
86581cb67ffffff,5926,32
86581cb6fffffff,3619,29
86581cb77ffffff,4104,32
86581cb87ffffff,14601,30
86581cb8fffffff,20294,31
86581cb97ffffff,13252,33
86581cb9fffffff,16354,31
86581cba7ffffff,11384,32
86581cbafffffff,9068,30
86581cbb7ffffff,37826,45
86581cc07ffffff,12493,31
86581cc0fffffff,30011,33
86581cc17ffffff,6567,38
86581cc1fffffff,6775,41
86581cc27ffffff,13148,34
86581cc2fffffff,22762,31
86581cc37ffffff,3978,37
86581cc47ffffff,3776,27
86581cc4fffffff,5580,35
86581cc57ffffff,7670,31
86581cc5fffffff,5504,46
86581cc67ffffff,6317,28
86581cc6fffffff,7706,167
86581cc77ffffff,14612,30
86581cc87ffffff,7770,3026
86581cc8fffffff,6953,1075
86581cc97ffffff,10892,70
86581cc9fffffff,6834,65
86581cca7ffffff,3331,84
86581ccafffffff,8302,182
86581ccb7ffffff,5473,54
86581ccc7ffffff,3044,70
86581cccfffffff,9002,46
86581ccd7ffffff,2672,209
86581ccdfffffff,3413,33
86581cce7ffffff,7188,33
86581ccefffffff,6626,77
86581ccf7ffffff,5349,217
86581cd07ffffff,26262,189
86581cd0fffffff,19143,41
86581cd17ffffff,3687,43
86581cd1fffffff,6836,108
86581cd27ffffff,13370,66
86581cd2fffffff,19306,106
86581cd37ffffff,7432,46
86581cd47ffffff,14102,33
86581cd4fffffff,6465,101
86581cd57ffffff,25817,33
86581cd5fffffff,8468,30
86581cd67ffffff,8849,31
86581cd6fffffff,12273,29
86581cd77ffffff,48833,42
86581cd87ffffff,3696,102
86581cd8fffffff,4166,143
86581cd97ffffff,2250,50
86581cd9fffffff,6361,324
86581cda7ffffff,2072,51
86581cdafffffff,4432,54
86581cdb7ffffff,2158,34
86581d007ffffff,8757,31
86581d00fffffff,14567,33
86581d017ffffff,5819,46
86581d01fffffff,20184,37
86581d027ffffff,6695,32
86581d02fffffff,7398,33
86581d037ffffff,10475,31
86581d047ffffff,4356,30
86581d04fffffff,16912,45
86581d057ffffff,7740,38
86581d05fffffff,6477,29
86581d067ffffff,2908,30
86581d06fffffff,4466,33
86581d077ffffff,4768,31
86581d087ffffff,6238,39
86581d08fffffff,9980,31
86581d097ffffff,12492,40
86581d09fffffff,13253,47
86581d0a7ffffff,8291,36
86581d0afffffff,6025,29
86581d0b7ffffff,9018,36
86581d0c7ffffff,8095,29
86581d0cfffffff,27579,59
86581d0d7ffffff,23202,47
86581d0dfffffff,21391,45
86581d0e7ffffff,10240,35
86581d0efffffff,7839,30
86581d0f7ffffff,29335,42
86581d107ffffff,14917,69
86581d10fffffff,10923,45
86581d117ffffff,15866,62
86581d11fffffff,9080,33
86581d127ffffff,12970,37
86581d12fffffff,31952,59
86581d137ffffff,73924,269
86581d147ffffff,7971,35
86581d14fffffff,4959,31
86581d157ffffff,5631,33
86581d15fffffff,9189,29
86581d167ffffff,9306,34
86581d16fffffff,18735,47
86581d177ffffff,30557,58
86581d187ffffff,12453,40
86581d18fffffff,7535,35
86581d197ffffff,6264,39
86581d19fffffff,5741,42
86581d1a7ffffff,12675,37
86581d1afffffff,7930,32
86581d1b7ffffff,13529,35
86581d207ffffff,22046,29
86581d20fffffff,28430,38
86581d217ffffff,13978,31
86581d21fffffff,38520,45
86581d227ffffff,14523,33
86581d22fffffff,13813,33
86581d237ffffff,15160,31
86581d247ffffff,17988,52
86581d24fffffff,13281,45
86581d257ffffff,43433,62
86581d25fffffff,18416,40
86581d267ffffff,30286,45
86581d26fffffff,69141,349
86581d277ffffff,20054,32
86581d287ffffff,28484,44
86581d28fffffff,15256,35
86581d297ffffff,9201,35
86581d29fffffff,14729,33
86581d2a7ffffff,6810,33
86581d2afffffff,17630,36
86581d2b7ffffff,9100,31
86581d2c7ffffff,10652,34
86581d2cfffffff,12531,36
86581d2d7ffffff,10505,32
86581d2dfffffff,19450,37
86581d2e7ffffff,25876,41
86581d2efffffff,34348,47
86581d2f7ffffff,17454,39
86581d307ffffff,24474,39
86581d30fffffff,45061,55
86581d317ffffff,14972,35
86581d31fffffff,28985,35
86581d327ffffff,20395,36
86581d32fffffff,15153,96
86581d337ffffff,15900,41
86581d347ffffff,33092,48
86581d34fffffff,29720,45
86581d357ffffff,16410,40
86581d35fffffff,11819,34
86581d367ffffff,7376,32
86581d36fffffff,17087,54
86581d377ffffff,17784,36
86581d387ffffff,7600,31
86581d38fffffff,15756,35
86581d397ffffff,9279,33
86581d39fffffff,7413,31
86581d3a7ffffff,13738,34
86581d3afffffff,10582,31
86581d3b7ffffff,9476,38
86581d407ffffff,4983,123
86581d40fffffff,7581,296
86581d417ffffff,4533,54
86581d41fffffff,5289,319
86581d427ffffff,4290,45
86581d42fffffff,4741,151
86581d437ffffff,5056,39
86581d447ffffff,6664,91
86581d44fffffff,5164,64
86581d457ffffff,11528,303
86581d45fffffff,4807,44
86581d467ffffff,7636,101
86581d46fffffff,10433,223
86581d477ffffff,8658,215
86581d487ffffff,9799,221
86581d48fffffff,5900,43
86581d497ffffff,4568,268
86581d49fffffff,10700,93
86581d4a7ffffff,14472,179
86581d4afffffff,5462,68
86581d4b7ffffff,9661,63
86581d4c7ffffff,26014,148
86581d4cfffffff,7442,46
86581d4d7ffffff,11935,78
86581d4dfffffff,23869,64
86581d4e7ffffff,11017,124
86581d4efffffff,6845,54
86581d4f7ffffff,22771,52
86581d507ffffff,6613,76
86581d50fffffff,5367,37
86581d517ffffff,4269,132
86581d51fffffff,4194,41
86581d527ffffff,11975,34
86581d52fffffff,9185,35
86581d537ffffff,4308,45
86581d547ffffff,3736,29
86581d54fffffff,11295,35
86581d557ffffff,3892,84
86581d55fffffff,3008,37
86581d567ffffff,5376,33
86581d56fffffff,14239,46
86581d577ffffff,5765,34
86581d587ffffff,2701,34
86581d58fffffff,5851,152
86581d597ffffff,6867,33
86581d59fffffff,6613,66
86581d5a7ffffff,4004,28
86581d5afffffff,4908,34
86581d5b7ffffff,10413,33
86581d607ffffff,6218,31
86581d60fffffff,7597,31
86581d617ffffff,5680,33
86581d61fffffff,3165,31
86581d627ffffff,10768,35
86581d62fffffff,6369,35
86581d637ffffff,20807,43
86581d647ffffff,40865,52
86581d64fffffff,64795,93
86581d657ffffff,27785,34
86581d65fffffff,27206,36
86581d667ffffff,9549,32
86581d66fffffff,9065,30
86581d677ffffff,17729,35
86581d687ffffff,9579,45
86581d68fffffff,7496,35
86581d697ffffff,21004,102
86581d69fffffff,5879,38
86581d6a7ffffff,9256,95
86581d6afffffff,4707,35
86581d6b7ffffff,38709,208
86581d6c7ffffff,9840,32
86581d6cfffffff,8545,31
86581d6d7ffffff,12452,34
86581d6dfffffff,9716,32
86581d6e7ffffff,6944,32
86581d6efffffff,21975,33
86581d6f7ffffff,5686,34
86581d707ffffff,6851,37
86581d70fffffff,11264,44
86581d717ffffff,4342,37
86581d71fffffff,9757,57
86581d727ffffff,18411,58
86581d72fffffff,14314,39
86581d737ffffff,6804,42
86581d747ffffff,5443,31
86581d74fffffff,8734,31
86581d757ffffff,6258,31
86581d75fffffff,6739,32
86581d767ffffff,6708,34
86581d76fffffff,9891,32
86581d777ffffff,12258,40
86581d787ffffff,10850,36
86581d78fffffff,15019,57
86581d797ffffff,7431,183
86581d79fffffff,10512,46
86581d7a7ffffff,6174,36
86581d7afffffff,8733,34
86581d7b7ffffff,6795,94
86581d807ffffff,16678,33
86581d80fffffff,13513,31
86581d817ffffff,23297,64
86581d81fffffff,11613,35
86581d827ffffff,9141,32
86581d82fffffff,11162,32
86581d837ffffff,7678,31
86581d847ffffff,8574,36
86581d84fffffff,28163,75
86581d857ffffff,11363,32
86581d85fffffff,15062,36
86581d867ffffff,13854,34
86581d86fffffff,19551,35
86581d877ffffff,12569,31
86581d887ffffff,8410,34
86581d88fffffff,10174,36
86581d897ffffff,4454,114
86581d89fffffff,10015,35
86581d8a7ffffff,11128,33
86581d8afffffff,17172,58
86581d8b7ffffff,8435,51
86581d8c7ffffff,9880,40
86581d8cfffffff,9543,35
86581d8d7ffffff,8367,32
86581d8dfffffff,10234,32
86581d8e7ffffff,13373,32
86581d8efffffff,14437,32
86581d8f7ffffff,10805,40
86581d907ffffff,7305,32
86581d90fffffff,8686,32
86581d917ffffff,6671,31
86581d91fffffff,8732,32
86581d927ffffff,7617,30
86581d92fffffff,22044,34
86581d937ffffff,8767,29
86581d947ffffff,13286,41
86581d94fffffff,11561,34
86581d957ffffff,16767,45
86581d95fffffff,7644,34
86581d967ffffff,25412,114
86581d96fffffff,26570,77
86581d977ffffff,6398,41
86581d987ffffff,11029,30
86581d98fffffff,10449,34
86581d997ffffff,11743,32
86581d99fffffff,15985,49
86581d9a7ffffff,6272,36
86581d9afffffff,7763,30
86581d9b7ffffff,13460,29
86581da07ffffff,14688,39
86581da0fffffff,10426,38
86581da17ffffff,8893,43
86581da1fffffff,6912,35
86581da27ffffff,13378,36
86581da2fffffff,14117,36
86581da37ffffff,10819,33
86581da47ffffff,6662,32
86581da4fffffff,7289,30
86581da57ffffff,8023,31
86581da5fffffff,6170,29
86581da67ffffff,35985,90
86581da6fffffff,14625,33
86581da77ffffff,26377,35
86581da87ffffff,8716,33
86581da8fffffff,9154,34
86581da97ffffff,3698,31
86581da9fffffff,7367,37
86581daa7ffffff,14949,56
86581daafffffff,7405,34
86581dab7ffffff,6520,36
86581dac7ffffff,11099,34
86581dacfffffff,5439,32
86581dad7ffffff,18870,41
86581dadfffffff,8601,36
86581dae7ffffff,11339,33
86581daefffffff,7059,32
86581daf7ffffff,24375,49
86581db07ffffff,12419,34
86581db0fffffff,11190,36
86581db17ffffff,28272,62
86581db1fffffff,17598,52
86581db27ffffff,11936,35
86581db2fffffff,24723,31
86581db37ffffff,13107,33
86581db47ffffff,11734,44
86581db4fffffff,7983,36
86581db57ffffff,9967,32
86581db5fffffff,17445,43
86581db67ffffff,15000,36
86581db6fffffff,10929,31
86581db77ffffff,19608,31
86581db87ffffff,13930,35
86581db8fffffff,36368,116
86581db97ffffff,11631,39
86581db9fffffff,11764,42
86581dba7ffffff,29180,58
86581dbafffffff,12216,43
86581dbb7ffffff,9253,32
86581dc07ffffff,4404,27
86581dc0fffffff,11505,66
86581dc17ffffff,2837,27
86581dc1fffffff,6383,29
86581dc27ffffff,6895,27
86581dc2fffffff,11048,28
86581dc37ffffff,3560,26
86581dc47ffffff,9995,163
86581dc4fffffff,19040,51
86581dc57ffffff,6267,125
86581dc5fffffff,23711,62
86581dc67ffffff,8466,49
86581dc6fffffff,6147,52
86581dc77ffffff,16159,41
86581dc87ffffff,2357,30
86581dc8fffffff,5608,55
86581dc97ffffff,920,30
86581dc9fffffff,2928,28
86581dca7ffffff,4162,32
86581dcafffffff,5832,28
86581dcb7ffffff,1342,30
86581dcc7ffffff,10349,41
86581dccfffffff,5307,36
86581dcd7ffffff,10239,33
86581dcdfffffff,28229,57
86581dce7ffffff,6722,107
86581dcefffffff,7799,42
86581dcf7ffffff,8519,31
86581dd07ffffff,3157,95
86581dd0fffffff,6569,29
86581dd17ffffff,1542,187
86581dd1fffffff,2915,28
86581dd27ffffff,4810,29
86581dd2fffffff,6547,34
86581dd37ffffff,1881,73
86581dd47ffffff,5693,34
86581dd4fffffff,8225,48
86581dd57ffffff,5871,29
86581dd5fffffff,8513,69
86581dd67ffffff,7937,30
86581dd6fffffff,12159,66
86581dd77ffffff,8421,31
86581dd87ffffff,4810,27
86581dd8fffffff,2434,26
86581dd97ffffff,5982,26
86581dd9fffffff,5207,26
86581dda7ffffff,3252,31
86581ddafffffff,1901,26
86581ddb7ffffff,7782,28
86581e007ffffff,829,62
86581e00fffffff,811,28
86581e017ffffff,1119,40
86581e01fffffff,1184,33
86581e027ffffff,1435,57
86581e02fffffff,867,33
86581e037ffffff,1227,50
86581e047ffffff,899,27
86581e04fffffff,804,29
86581e057ffffff,476,26
86581e05fffffff,517,30
86581e067ffffff,576,69
86581e06fffffff,923,29
86581e077ffffff,538,29
86581e087ffffff,1036,74
86581e08fffffff,808,52
86581e097ffffff,2965,28
86581e09fffffff,1009,109
86581e0a7ffffff,1750,30
86581e0afffffff,964,99
86581e0b7ffffff,5354,28
86581e0c7ffffff,598,61
86581e0cfffffff,597,213
86581e0d7ffffff,750,30
86581e0dfffffff,374,43
86581e0e7ffffff,518,31
86581e0efffffff,442,29
86581e0f7ffffff,1084,82
86581e107ffffff,1268,31
86581e10fffffff,1004,49
86581e117ffffff,1287,54
86581e11fffffff,1120,65
86581e127ffffff,1030,42
86581e12fffffff,1896,36
86581e137ffffff,862,37
86581e147ffffff,943,60
86581e14fffffff,667,123
86581e157ffffff,1205,47
86581e15fffffff,551,43
86581e167ffffff,1732,105
86581e16fffffff,1129,107
86581e177ffffff,1506,66
86581e187ffffff,3327,29
86581e18fffffff,1590,31
86581e197ffffff,7746,58
86581e19fffffff,6311,31
86581e1a7ffffff,1943,44
86581e1afffffff,1509,92
86581e1b7ffffff,3855,31
86581e207ffffff,4369,29
86581e20fffffff,1575,27
86581e217ffffff,2306,29
86581e21fffffff,2535,29
86581e227ffffff,13170,31
86581e22fffffff,3855,62
86581e237ffffff,3474,31
86581e247ffffff,530,63
86581e24fffffff,1241,41
86581e257ffffff,584,30
86581e25fffffff,739,49
86581e267ffffff,596,64
86581e26fffffff,567,109
86581e277ffffff,1126,44
86581e287ffffff,517,47
86581e28fffffff,621,51
86581e297ffffff,611,84
86581e29fffffff,551,388
86581e2a7ffffff,826,41
86581e2afffffff,1362,32
86581e2b7ffffff,537,78
86581e2c7ffffff,748,176
86581e2cfffffff,1110,219
86581e2d7ffffff,780,88
86581e2dfffffff,1142,94
86581e2e7ffffff,824,40
86581e2efffffff,669,231
86581e2f7ffffff,1281,35
86581e307ffffff,1626,37
86581e30fffffff,2676,50
86581e317ffffff,1344,37
86581e31fffffff,2900,38
86581e327ffffff,2070,34
86581e32fffffff,1265,28
86581e337ffffff,1835,30
86581e347ffffff,1516,33
86581e34fffffff,877,47
86581e357ffffff,3566,38
86581e35fffffff,1927,38
86581e367ffffff,1978,31
86581e36fffffff,1176,45
86581e377ffffff,2754,31
86581e387ffffff,1412,55
86581e38fffffff,1377,37
86581e397ffffff,672,57
86581e39fffffff,589,31
86581e3a7ffffff,1138,69
86581e3afffffff,1662,37
86581e3b7ffffff,1028,124
86581e407ffffff,2021,34
86581e40fffffff,1163,30
86581e417ffffff,1971,41
86581e41fffffff,961,33
86581e427ffffff,3829,34
86581e42fffffff,1310,30
86581e437ffffff,2701,48
86581e447ffffff,1331,43
86581e44fffffff,1739,49
86581e457ffffff,2081,33
86581e45fffffff,1022,224
86581e467ffffff,3071,27
86581e46fffffff,1047,29
86581e477ffffff,2733,26
86581e487ffffff,1700,42
86581e48fffffff,1729,31
86581e497ffffff,1652,33
86581e49fffffff,1329,30
86581e4a7ffffff,3453,51
86581e4afffffff,987,31
86581e4b7ffffff,1278,263
86581e4c7ffffff,1353,31
86581e4cfffffff,1480,29
86581e4d7ffffff,2913,29
86581e4dfffffff,2126,31
86581e4e7ffffff,923,30
86581e4efffffff,2898,31
86581e4f7ffffff,842,29
86581e507ffffff,1340,61
86581e50fffffff,2623,31
86581e517ffffff,1029,76
86581e51fffffff,2880,52
86581e527ffffff,1672,53
86581e52fffffff,3780,36
86581e537ffffff,1087,78
86581e547ffffff,6135,27
86581e54fffffff,6217,28
86581e557ffffff,2199,29
86581e55fffffff,2873,28
86581e567ffffff,5673,35
86581e56fffffff,29640,32
86581e577ffffff,4269,29
86581e587ffffff,2543,179
86581e58fffffff,1568,184
86581e597ffffff,3473,257
86581e59fffffff,3046,564
86581e5a7ffffff,1515,190
86581e5afffffff,1237,319
86581e5b7ffffff,2643,52
86581e607ffffff,606,83
86581e60fffffff,2583,59
86581e617ffffff,587,61
86581e61fffffff,2326,48
86581e627ffffff,342,200
86581e62fffffff,568,42
86581e637ffffff,415,85
86581e647ffffff,1122,55
86581e64fffffff,1654,53
86581e657ffffff,494,46
86581e65fffffff,383,53
86581e667ffffff,1282,129
86581e66fffffff,1992,62
86581e677ffffff,2476,48
86581e687ffffff,1613,31
86581e68fffffff,1014,31
86581e697ffffff,2328,32
86581e69fffffff,610,34
86581e6a7ffffff,638,32
86581e6afffffff,1967,58
86581e6b7ffffff,1164,31
86581e6c7ffffff,290,29
86581e6cfffffff,273,65
86581e6d7ffffff,339,44
86581e6dfffffff,268,30
86581e6e7ffffff,484,32
86581e6efffffff,288,30
86581e6f7ffffff,634,42
86581e707ffffff,508,38
86581e70fffffff,348,159
86581e717ffffff,1100,39
86581e71fffffff,538,35
86581e727ffffff,653,41
86581e72fffffff,365,210
86581e737ffffff,846,211
86581e747ffffff,356,46
86581e74fffffff,653,40
86581e757ffffff,329,73
86581e75fffffff,550,31
86581e767ffffff,361,31
86581e76fffffff,416,51
86581e777ffffff,308,91
86581e787ffffff,960,80
86581e78fffffff,492,33
86581e797ffffff,1806,76
86581e79fffffff,888,45
86581e7a7ffffff,743,70
86581e7afffffff,666,30
86581e7b7ffffff,1090,60
86581e807ffffff,1310,129
86581e80fffffff,1515,50
86581e817ffffff,1037,89
86581e81fffffff,2732,39
86581e827ffffff,2091,55
86581e82fffffff,1814,71
86581e837ffffff,1309,158
86581e847ffffff,1813,55
86581e84fffffff,2107,33
86581e857ffffff,2027,46
86581e85fffffff,2279,130
86581e867ffffff,1774,40
86581e86fffffff,1062,35
86581e877ffffff,1994,48
86581e887ffffff,1746,79
86581e88fffffff,1494,366
86581e897ffffff,4058,48
86581e89fffffff,1567,55
86581e8a7ffffff,1493,30
86581e8afffffff,1558,36
86581e8b7ffffff,3804,37
86581e8c7ffffff,2096,56
86581e8cfffffff,2967,30
86581e8d7ffffff,2273,61
86581e8dfffffff,4459,34
86581e8e7ffffff,2341,240
86581e8efffffff,1589,31
86581e8f7ffffff,2831,74
86581e907ffffff,2001,55
86581e90fffffff,1859,85
86581e917ffffff,1781,394
86581e91fffffff,2084,226
86581e927ffffff,1610,48
86581e92fffffff,1633,33
86581e937ffffff,1396,65
86581e947ffffff,1404,107
86581e94fffffff,965,392
86581e957ffffff,3642,35
86581e95fffffff,1272,36
86581e967ffffff,2012,30
86581e96fffffff,1110,62
86581e977ffffff,1688,39
86581e987ffffff,2195,90
86581e98fffffff,1955,72
86581e997ffffff,1634,70
86581e99fffffff,2505,62
86581e9a7ffffff,2679,537
86581e9afffffff,2536,122
86581e9b7ffffff,2129,107
86581ea07ffffff,1709,179
86581ea0fffffff,4935,63
86581ea17ffffff,2306,34
86581ea1fffffff,2016,56
86581ea27ffffff,1870,52
86581ea2fffffff,3937,176
86581ea37ffffff,2728,50
86581ea47ffffff,3635,243
86581ea4fffffff,6130,36
86581ea57ffffff,3134,40
86581ea5fffffff,2358,47
86581ea67ffffff,4129,111
86581ea6fffffff,11235,59
86581ea77ffffff,4715,59
86581ea87ffffff,1138,54
86581ea8fffffff,1613,178
86581ea97ffffff,1501,32
86581ea9fffffff,2017,29
86581eaa7ffffff,1294,38
86581eaafffffff,1012,49
86581eab7ffffff,1308,32
86581eac7ffffff,1212,91
86581eacfffffff,2253,67
86581ead7ffffff,1369,209
86581eadfffffff,1970,35
86581eae7ffffff,2338,81
86581eaefffffff,1582,74
86581eaf7ffffff,1071,515
86581eb07ffffff,799,33
86581eb0fffffff,972,76
86581eb17ffffff,1312,163
86581eb1fffffff,1692,36
86581eb27ffffff,1053,40
86581eb2fffffff,1631,32
86581eb37ffffff,1170,65
86581eb47ffffff,2162,94
