lng,lat,year,value
116.5412,39.685,2050,62202
120.2192,29.272,2050,368595
118.5104,37.4474,2050,313005
118.6535,37.4411,2050,81385
117.0196,30.1007,2050,54235
113.298,22.2069,2050,255252
108.0968,23.9396,2050,50234
103.6398,30.9949,2050,287163
128.2305,43.3655,2050,181313
112.1916,30.9776,2050,77843
121.4925,28.7597,2050,120587
84.877,44.3301,2050,53225
107.5116,26.2642,2050,169910
103.495,29.6011,2050,265472
83.6241,46.5247,2050,72742
112.3105,22.1852,2050,281194
109.4705,30.2705,2050,417210
126.0413,41.7884,2050,67887
114.8704,30.3944,2050,330023
118.1946,31.0861,2050,62438
119.6076,29.8429,2050,62197
112.9974,33.2559,2050,64191
108.3568,21.7654,2050,112652
116.0741,39.72,2050,690801
110.735,32.0573,2050,55978
128.8297,45.8382,2050,52068
125.0944,43.6992,2050,60017
113.2629,39.1898,2050,63302
116.7647,36.1855,2050,169533
117.4531,31.883,2050,175225
117.9698,35.2666,2050,130241
124.0509,40.4467,2050,117337
115.7743,28.1775,2050,97469
107.7202,29.8573,2050,109032
114.2085,36.4705,2050,63482
114.1999,36.4225,2050,175864
107.7196,27.9649,2050,57481
121.4126,29.6692,2050,335431
120.6444,31.8051,2050,63618
120.972,29.9539,2050,57657
121.0225,30.8946,2050,92783
111.4995,23.4393,2050,64168
116.6396,41.2081,2050,79689
120.4215,29.7969,2050,72274
99.9134,24.597,2050,63627
114.4173,35.0415,2050,93954
113.8899,35.3867,2050,73802
118.1584,39.8358,2050,608538
116.1692,23.7624,2050,236860
116.7153,32.709,2050,101441
116.5964,34.6965,2050,102164
107.3937,34.5214,2050,67417
117.5545,32.8692,2050,52046
113.1494,40.4328,2050,60623
119.435,29.9303,2050,71114
111.7818,37.2663,2050,136691
114.6729,27.8152,2050,104906
120.0231,29.1965,2050,91698
119.6477,27.0936,2050,241096
120.2006,27.332,2050,156236
107.88,34.3666,2050,62562
114.3914,34.055,2050,53793
113.6389,24.8004,2050,150249
132.0274,47.2489,2050,198259
87.9868,44.1538,2050,118054
123.6325,47.1999,2050,157560
113.6992,27.8414,2050,69808
115.5845,32.6358,2050,104047
105.6257,23.6288,2050,58939
119.2337,39.8849,2050,56436
119.7888,33.7823,2050,191008
109.1784,34.7496,2050,62746
121.1926,31.598,2050,50859
119.3652,25.7156,2050,352355
114.7824,26.4632,2050,66970
121.3359,37.5464,2050,871407
104.9819,29.1839,2050,126065
123.9216,41.8847,2050,585763
111.574,25.5712,2050,54383
121.6716,42.0145,2050,453035
115.8253,32.9008,2050,660927
119.9471,30.0515,2050,578804
126.0283,44.9858,2050,56129
104.2555,25.6744,2050,75423
119.2978,26.0737,2050,2685412
122.3522,40.4011,2050,172763
117.8288,36.0773,2050,128747
111.9974,24.0246,2050,115754
88.6059,27.3249,2050,168368
105.3263,34.7526,2050,137804
113.8574,23.2105,2050,53398
119.1447,34.8515,2050,166149
114.9463,25.8537,2050,1180168
115.3631,28.4297,2050,298991
115.8643,39.3313,2050,192210
89.1656,42.9438,2050,120563
114.8432,38.0267,2050,127332
118.8781,31.3306,2050,121155
119.8753,32.312,2050,54228
112.6871,34.6248,2050,65257
119.7523,36.3714,2050,409785
112.8687,22.8929,2050,326244
112.9289,35.7887,2050,250612
117.6243,38.8501,2050,136428
116.2343,36.8608,2050,93691
115.7724,38.6884,2050,72032
112.4456,23.0238,2050,89581
114.574,37.6035,2050,74442
119.4404,32.7792,2050,321025
110.8533,21.9181,2050,415195
117.4994,38.9798,2050,77874
103.1537,23.3539,2050,190007
113.8231,23.2915,2050,225061
94.8632,36.4216,2050,391062
104.7082,28.4524,2050,61425
112.2219,30.0622,2050,93238
115.3899,23.0616,2050,75844
112.9777,34.7528,2050,259454
124.8058,43.5048,2050,162376
116.3074,39.4356,2050,143821
106.6228,30.4774,2050,370334
116.3218,26.8423,2050,82559
119.4143,30.8923,2050,141888
120.3967,31.3095,2050,116515
104.2784,30.9798,2050,142941
114.2784,39.7648,2050,60410
105.0564,24.0508,2050,77607
112.4324,23.6337,2050,130401
118.4034,37.042,2050,82115
114.9002,32.0084,2050,68462
113.8205,31.6247,2050,91662
105.8512,32.4449,2050,340027
113.2859,23.1423,2050,29243076
117.9976,34.4309,2050,57768
118.0277,24.5757,2050,314743
119.3404,34.0936,2050,155132
118.0808,25.012,2050,74376
115.2821,36.5387,2050,61694
115.4485,36.4828,2050,76089
119.255,34.305,2050,99416
115.9626,37.351,2050,73728
111.6325,32.2667,2050,110552
109.5993,23.1016,2050,279517
110.2706,25.2656,2050,869245
110.0724,23.3807,2050,293753
106.7021,26.5878,2050,2416522
112.7294,25.7451,2050,121473
111.0885,22.9053,2050,104826
112.1697,37.9125,2050,166333
105.8109,28.0424,2050,78770
117.4469,38.8214,2050,783680
116.8226,35.5637,2050,180420
116.207,33.5062,2050,106718
115.5079,35.568,2050,57672
123.5817,39.8957,2050,55837
115.6755,32.191,2050,151079
118.7422,26.5814,2050,86634
112.8554,34.6763,2050,222149
117.3189,33.3194,2050,55885
120.4585,32.539,2050,216667
122.7359,40.8509,2050,343073
102.3999,36.4793,2050,59064
130.3754,42.8771,2050,115608
115.3328,22.9721,2050,382414
119.4887,25.7074,2050,59785
126.9497,47.4596,2050,116375
121.1824,31.8881,2050,344850
120.6862,30.527,2050,298116
102.875,36.3433,2050,53213
122.1297,40.3021,2050,208081
121.4528,30.7903,2050,55488
120.9383,30.5243,2050,226679
121.3657,29.1149,2050,69003
105.6428,36.5644,2050,59948
119.1707,34.615,2050,797762
105.3917,27.3628,2050,58943
93.5116,42.8347,2050,279910
110.4399,35.4733,2050,178210
113.8434,30.6531,2050,325228
114.4857,36.597,2050,1634442
108.7268,39.8336,2050,50187
107.1409,40.8873,2050,75677
109.2175,34.6578,2050,120154
106.3651,29.4976,2050,104283
120.2512,30.2813,2050,9624602
118.1019,31.7255,2050,66687
111.9601,28.9113,2050,83579
116.7065,23.2775,2050,145567
114.8476,38.0866,2050,50486
126.659,45.7443,2050,4140926
114.2833,35.7513,2050,206901
108.6486,24.4963,2050,86902
106.2605,29.9878,2050,256024
115.764,29.3387,2050,53975
117.2671,31.8472,2050,4484853
130.2565,47.3058,2050,455852
122.102,41.6878,2050,119434
116.0935,38.4403,2050,271268
105.8306,28.8114,2050,99360
111.661,24.3338,2050,51830
110.7021,35.5907,2050,82032
117.7045,28.3118,2050,54350
112.1382,22.949,2050,56948
128.996,42.5365,2050,73394
120.2994,29.1612,2050,93657
112.946,27.0873,2050,58829
117.594,28.4157,2050,83136
109.287,37.9611,2050,64089
112.8644,27.2387,2050,54400
130.9226,45.2158,2050,64751
120.4472,31.0219,2050,165021
115.6937,37.7363,2050,555270
112.3767,26.9687,2050,114188
112.6013,26.9058,2050,788724
109.2678,22.6917,2050,139533
103.9572,36.0128,2050,53336
114.9326,24.449,2050,117302
111.1482,39.3812,2050,67982
112.9532,22.7699,2050,248860
113.5662,37.3274,2050,57728
116.5508,23.3141,2050,71550
110.1435,35.2332,2050,55645
114.6833,23.7097,2050,508097
112.9098,23.9119,2050,78454
115.4466,35.2497,2050,346073
104.7204,27.1207,2050,74573
111.5534,24.4174,2050,276975
111.6625,40.8198,2050,1885516
114.6059,31.2831,2050,108478
113.463,29.8182,2050,81722
106.9374,27.7,2050,960910
109.8193,27.1998,2050,83269
120.4464,31.5177,2050,133819
111.6694,36.2529,2050,100788
111.8028,40.3775,2050,59356
79.927,37.1117,2050,218406
111.3441,35.6146,2050,139672
109.489,36.4204,2050,65429
115.616,24.0653,2050,79967
130.7139,47.0212,2050,54258
126.741,42.9726,2050,113996
113.3265,23.4488,2050,122280
113.2123,23.3908,2050,965456
114.4067,40.6674,2050,50237
119.1411,33.514,2050,422527
116.7916,33.9755,2050,465790
115.4134,32.4609,2050,72378
112.1775,23.9162,2050,142092
104.5649,30.7073,2050,77713
115.5147,40.4044,2050,110917
116.8254,30.7358,2050,79037
113.0959,39.8192,2050,165229
116.6363,40.3129,2050,349827
114.8688,33.7368,2050,115491
119.0192,33.6014,2050,1267005
130.5376,46.2262,2050,64852
117.0975,34.9053,2050,61741
114.9527,22.7558,2050,102851
115.0436,32.1396,2050,106061
118.9358,34.7245,2050,60558
120.2005,35.9626,2050,503298
114.8789,30.4672,2050,154456
117.3408,38.3719,2050,85385
109.533,19.9092,2050,90724
115.9306,30.0702,2050,91783
114.368,30.8766,2050,122799
120.2237,32.2422,2050,98442
118.3059,29.7139,2050,297554
115.0355,30.1971,2050,621152
121.2547,28.651,2050,400058
102.9291,24.1934,2050,54820
125.3625,41.2766,2050,73381
118.0923,36.9572,2050,111637
112.5592,29.5289,2050,97116
106.6338,35.2118,2050,55487
106.6679,26.431,2050,107855
114.5261,35.5678,2050,163857
110.0937,34.549,2050,56906
109.4751,28.5856,2050,62706
117.2019,28.286,2050,123578
109.7543,34.4995,2050,77670
112.0793,32.6872,2050,467661
110.6376,21.6596,2050,164891
113.2023,36.1096,2050,66029
118.8082,25.0495,2050,302136
115.789,25.5892,2050,85132
114.7128,22.9875,2050,456167
116.2952,23.0295,2050,344696
102.2443,26.6586,2050,66108
117.5094,37.4784,2050,56229
107.201,29.6255,2050,356806
126.0346,42.682,2050,91048
113.7953,35.4614,2050,165914
114.4467,22.7785,2050,638833
103.2523,26.4083,2050,103332
114.4172,23.0948,2050,1230929
112.3035,31.4353,2050,66834
116.2259,29.7406,2050,92665
126.5918,45.9686,2050,339365
120.8339,40.7735,2050,435477
119.7374,49.2197,2050,182445
119.6136,25.9935,2050,157624
113.6914,39.6968,2050,104076
113.6503,35.2628,2050,66925
118.4126,31.2615,2050,120895
116.2719,32.3419,2050,54083
111.7294,36.5726,2050,118262
108.611,34.1109,2050,99589
120.2421,28.8075,2050,66629
120.1033,30.8702,2050,650959
101.9544,36.8372,2050,52730
117.045,28.2478,2050,183429
122.8989,46.7231,2050,63003
120.9024,44.5506,2050,51045
126.1851,41.1268,2050,61974
114.9921,27.1054,2050,139463
114.9187,27.0373,2050,112990
113.2233,33.9723,2050,83298
116.0661,22.8751,2050,191525
103.5778,29.743,2050,60796
130.3756,46.8032,2050,610967
118.3143,27.0322,2050,71847
119.8044,40.8152,2050,75297
119.283,29.4772,2050,128404
102.7488,24.3026,2050,84364
119.568,32.4305,2050,206406
111.5746,25.1852,2050,57301
119.4453,25.6005,2050,138527
118.8906,31.8946,2050,68529
118.5999,28.7241,2050,173638
121.5243,29.7681,2050,112997
111.5743,35.4911,2050,60429
120.1492,32.5069,2050,216088
105.4435,28.9375,2050,388550
120.2265,31.9116,2050,561472
104.7528,31.7784,2050,206473
126.5944,42.0704,2050,133955
119.7706,33.471,2050,242036
112.8987,29.8254,2050,126259
119.6496,41.394,2050,96659
131.1401,46.6268,2050,157576
102.8222,23.6261,2050,124756
104.5432,30.3976,2050,290997
118.1155,27.3385,2050,78500
112.1435,37.5433,2050,110763
127.3374,43.7226,2050,116000
116.1628,24.6553,2050,106866
120.021,36.2921,2050,410152
113.2392,35.243,2050,640384
120.9242,30.8505,2050,560556
117.4599,34.4351,2050,62635
116.3571,35.4094,2050,132206
120.7554,30.7644,2050,939461
98.2711,39.7909,2050,189975
119.8353,32.0733,2050,69888
118.8906,25.2607,2050,212169
106.6136,29.3887,2050,53122
115.8251,22.8169,2050,224801
115.3512,33.2679,2050,89695
115.8331,23.433,2050,134323
111.9191,37.0316,2050,165009
120.2595,36.3357,2050,57539
126.556,43.8543,2050,1303311
114.9243,22.8035,2050,89076
117.0185,36.6614,2050,3132168
102.1766,38.4988,2050,126238
106.402,31.5172,2050,69724
112.8446,35.4973,2050,663401
119.5802,31.7476,2050,248172
108.0595,24.6967,2050,192099
115.3978,27.7618,2050,74296
120.6411,31.9715,2050,93364
118.4093,30.689,2050,80818
113.7087,27.942,2050,73035
108.8023,37.5944,2050,136656
117.1964,29.2975,2050,391364
100.7056,23.5003,2050,64435
116.9176,38.9327,2050,198376
100.798,22.0219,2050,88164
120.2584,32.015,2050,469968
111.9382,38.3556,2050,59772
112.2112,31.0392,2050,137008
106.4147,23.1358,2050,73584
114.0463,38.0722,2050,66242
116.0528,23.5139,2050,67225
108.8308,34.5301,2050,53065
109.6843,26.5756,2050,69801
112.2382,30.3232,2050,558257
116.1037,23.4114,2050,554447
119.0104,33.0185,2050,104964
119.6407,29.1058,2050,982880
113.1166,41.0259,2050,239282
116.5824,35.4087,2050,648762
112.7719,23.0852,2050,78440
117.3865,38.9837,2050,297678
102.596,24.6665,2050,58203
103.2263,22.784,2050,68094
106.2257,27.4643,2050,79500
121.3287,30.7261,2050,402564
118.7501,24.745,2050,106845
104.4346,30.8298,2050,83519
113.348,22.1428,2050,69607
116.2526,28.3713,2050,143805
116.2954,35.0693,2050,56676
120.6073,27.4357,2050,92547
114.3861,27.86,2050,89959
120.0755,28.6533,2050,114874
112.7378,37.6889,2050,471365
115.0328,38.027,2050,110490
121.1535,41.1179,2050,752694
121.7847,39.0518,2050,64962
110.9716,35.6024,2050,69205
109.7307,28.3073,2050,173528
115.131,27.2133,2050,109345
115.9895,29.7109,2050,543204
98.543,39.7421,2050,186139
125.8372,44.1487,2050,126272
130.966,45.3075,2050,358529
131.13,46.7253,2050,65331
117.1852,36.9755,2050,77337
112.5776,35.0825,2050,342476
117.4003,40.0437,2050,204177
115.5702,37.5447,2050,81069
114.9998,27.142,2050,101487
121.1718,32.3052,2050,130008
115.0325,37.2188,2050,50748
118.8322,35.1812,2050,105289
111.2368,39.8619,2050,159216
119.1705,31.9471,2050,192116
118.8286,35.5869,2050,151981
116.0765,35.3901,2050,81580
114.3438,34.7983,2050,974919
107.8504,31.091,2050,79241
107.9615,26.5849,2050,311636
112.69,22.3695,2050,350354
106.9637,27.0601,2050,69233
103.2469,23.7191,2050,166281
124.0268,42.54,2050,168020
108.4005,31.1723,2050,93326
118.5065,25.0705,2050,96208
79.7413,37.2739,2050,76575
84.8665,45.5872,2050,283282
77.4107,37.8869,2050,148090
75.9897,39.4709,2050,510880
118.5498,37.5838,2050,77414
81.6715,36.8627,2050,68611
118.483,40.6094,2050,71993
124.783,40.7274,2050,84155
115.9735,23.0674,2050,107880
102.7211,25.0419,2050,3079539
82.9711,41.712,2050,188339
84.8919,44.4111,2050,121553
109.2285,23.7311,2050,216495
109.4049,29.5068,2050,52422
115.7047,39.391,2050,68043
117.6656,36.2177,2050,320419
120.5234,36.8742,2050,196974
120.7103,36.9733,2050,235872
114.6995,39.3672,2050,109708
119.9433,37.1903,2050,250428
111.6692,38.2766,2050,53450
99.932,22.5577,2050,65972
116.7041,39.5365,2050,562461
105.9706,31.5853,2050,138627
113.3824,22.809,2050,241812
114.8142,34.8291,2050,61832
118.046,34.8545,2050,159278
112.1914,25.3785,2050,58714
109.3096,34.1615,2050,86937
126.2811,46.2563,2050,66751
119.4715,29.2187,2050,236246
103.8047,36.0656,2050,2080947
122.3759,40.6768,2050,55221
113.8554,34.2681,2050,62415
111.6714,32.3806,2050,121523
125.1646,45.4753,2050,85714
117.2061,37.7418,2050,119685
118.9037,39.4189,2050,110870
115.8328,27.4231,2050,72124
113.3481,25.1301,2050,192354
109.174,18.7473,2050,55327
112.8343,26.415,2050,601080
110.082,20.913,2050,236534
111.4269,27.6922,2050,198197
113.0044,23.2483,2050,116059
117.1305,28.9641,2050,268643
103.7406,29.5881,2050,514534
105.0225,30.2829,2050,80909
91.1221,29.6591,2050,217606
112.49,40.5302,2050,56247
116.0233,39.1122,2050,208319
107.7874,30.6689,2050,90776
116.0894,35.7989,2050,96480
113.9484,27.1353,2050,53579
110.2794,21.6051,2050,231594
119.5368,26.2064,2050,127927
114.4893,24.3681,2050,88750
119.2693,33.7758,2050,160513
121.0518,31.0034,2050,69442
113.3389,27.0058,2050,81733
111.6631,27.6946,2050,147859
112.3751,24.7849,2050,120542
115.9692,36.4645,2050,475510
123.0664,41.2126,2050,60748
123.1837,41.2472,2050,560919
125.135,42.9134,2050,297110
122.7284,41.509,2050,66581
108.9411,30.2946,2050,77274
116.9107,27.2905,2050,76386
116.7891,33.9004,2050,262894
100.2241,26.8816,2050,146276
120.8252,31.0341,2050,474682
113.4966,27.6677,2050,511394
110.988,37.9591,2050,87869
119.7068,30.2304,2050,296592
100.0904,23.8905,2050,132642
116.3519,27.982,2050,670188
111.5228,36.083,2050,818122
109.6843,19.911,2050,91441
110.8843,34.5251,2050,145487
116.564,37.3357,2050,116166
110.3215,25.4102,2050,71559
121.3514,41.1628,2050,84582
120.1788,30.718,2050,60719
111.6171,26.2277,2050,126635
114.227,39.4423,2050,101471
109.2878,22.4043,2050,179031
114.6374,38.7863,2050,50790
110.0296,18.5081,2050,93089
109.8481,28.9991,2050,65324
119.3944,41.241,2050,165699
121.1509,28.86,2050,354664
126.9119,41.8114,2050,101680
130.2727,45.295,2050,51940
115.7078,36.8455,2050,242617
118.5382,36.509,2050,240908
115.2548,33.0632,2050,139302
107.2216,29.6682,2050,54618
118.637,34.9163,2050,103722
106.9281,30.3365,2050,129158
103.8569,35.3726,2050,104653
109.2214,34.3776,2050,126497
111.0555,21.6679,2050,76846
112.5613,25.2818,2050,67123
103.2047,35.5979,2050,215990
110.7678,35.1409,2050,80851
116.8674,37.1894,2050,90133
118.3295,35.0551,2050,746571
113.9419,33.8143,2050,150292
114.6009,36.3387,2050,73687
113.8232,36.069,2050,133191
118.3026,36.8083,2050,189199
110.3914,24.4941,2050,57413
109.6366,36.6755,2050,55586
108.426,34.4831,2050,71305
106.2622,29.0774,2050,51540
124.3316,43.3075,2050,85399
119.031,31.6556,2050,136998
119.9249,28.4582,2050,408361
109.1293,23.2031,2050,64711
125.737,42.2797,2050,69932
110.8838,37.4319,2050,151782
104.8387,26.5836,2050,734413
113.6222,28.1519,2050,366842
105.4701,26.2159,2050,99282
109.3931,24.316,2050,1281292
116.9754,35.0217,2050,71968
111.7541,29.6437,2050,164119
116.1761,33.1442,2050,98003
118.3559,31.717,2050,89070
119.4763,31.4257,2050,337445
105.2846,29.3423,2050,184884
115.2474,24.1037,2050,185753
120.3285,37.6564,2050,97344
120.5415,27.5853,2050,666773
118.6245,24.6545,2050,84135
111.026,27.1152,2050,75790
123.1775,47.3328,2050,89304
129.4214,42.7688,2050,78185
114.8343,25.7386,2050,69566
110.0198,20.6947,2050,56967
114.2572,23.7282,2050,97576
114.7943,24.9091,2050,139241
107.2739,29.747,2050,74163
119.1306,28.0719,2050,83196
104.2341,30.5624,2050,361007
109.4367,29.4567,2050,75667
118.3859,31.4625,2050,132428
105.7579,29.5669,2050,77950
104.6589,34.9859,2050,88319
121.2892,28.2318,2050,150490
106.8547,34.8902,2050,71880
111.2398,23.415,2050,65755
117.0242,25.0999,2050,385317
114.7695,37.3514,2050,51712
106.8555,22.3491,2050,52256
111.9841,27.7446,2050,536984
114.5227,32.1997,2050,66240
105.372,29.1539,2050,76454
116.502,31.7594,2050,601545
111.6123,33.7848,2050,73402
118.699,39.7417,2050,157916
113.2424,36.3256,2050,86499
110.2582,22.316,2050,116103
103.5484,27.193,2050,68162
102.073,25.1438,2050,71311
115.6475,22.9437,2050,336261
118.7751,32.255,2050,507897
115.6545,23.3002,2050,119746
117.2876,31.2504,2050,138463
113.1384,27.7066,2050,51469
118.8519,31.7769,2050,71627
103.6582,25.0292,2050,82644
117.1753,33.5243,2050,60717
118.8814,39.8911,2050,57618
118.2815,25.0157,2050,67722
111.5724,22.769,2050,236091
114.027,33.5755,2050,871795
119.6734,26.9689,2050,82905
105.0368,34.7663,2050,89415
110.1417,34.0901,2050,63771
111.6522,34.3902,2050,65573
104.3084,24.8884,2050,98111
115.3915,30.7817,2050,58613
112.4149,34.6655,2050,1520789
119.5469,26.4921,2050,86204
102.4671,25.5571,2050,54575
112.9067,33.7433,2050,88761
103.7581,24.5373,2050,80616
114.0169,27.6312,2050,54305
115.4865,33.8659,2050,80155
109.7358,24.4823,2050,88795
118.3799,39.6652,2050,80603
121.6015,32.061,2050,100616
111.1477,37.5208,2050,469159
118.5002,31.6905,2050,867029
115.0209,31.1762,2050,87613
104.3953,23.0141,2050,63702
105.8865,34.5601,2050,144919
117.0947,39.2921,2050,78442
116.5505,39.7461,2050,68860
113.8337,30.5636,2050,92523
115.3216,38.9555,2050,134377
117.4406,49.5845,2050,163440
110.9132,21.6847,2050,568378
121.5037,37.4268,2050,62840
112.8912,26.102,2050,52302
114.4055,36.4673,2050,53640
119.4083,26.0249,2050,62666
109.7991,27.8673,2050,50432
115.598,30.1284,2050,59912
125.6801,42.5336,2050,205520
120.9,31.7269,2050,172455
115.2094,22.894,2050,99023
103.8356,30.0492,2050,470473
115.8768,31.6884,2050,75251
118.4753,25.1386,2050,72617
107.4735,27.7653,2050,72849
116.0996,24.3175,2050,495648
112.4387,34.8237,2050,60810
110.5188,24.2034,2050,53566
117.9405,35.7106,2050,115692
112.776,34.9066,2050,113619
111.7592,34.7651,2050,64428
106.6736,33.1554,2050,119445
104.7339,31.4716,2050,524418
104.2018,31.3446,2050,71734
100.483,25.3438,2050,58444
103.4302,24.4105,2050,104608
113.1148,28.7938,2050,314484
114.0359,32.4629,2050,55417
125.9033,47.1809,2050,68259
102.8086,36.3293,2050,59853
119.1534,26.1433,2050,72620
103.0911,38.6219,2050,51094
115.1652,34.6623,2050,61301
131.8818,45.5508,2050,89984
116.8344,40.3707,2050,280913
101.6875,23.432,2050,75947
124.4933,48.4736,2050,52379
121.5938,37.3901,2050,172709
113.4123,35.1119,2050,65312
129.5948,44.5784,2050,663006
110.3456,23.4245,2050,81400
92.0599,31.4759,2050,53052
112.4015,29.3712,2050,149648
106.6453,29.4951,2050,66716
118.3747,24.9884,2050,125174
108.0038,31.3649,2050,63749
106.053,31.3504,2050,148750
129.2825,47.1318,2050,54319
115.8964,28.6796,2050,3044933
115.9349,28.538,2050,189942
116.6359,27.5621,2050,127822
107.1056,29.1779,2050,236677
119.4256,39.8047,2050,75688
116.5236,27.216,2050,104404
101.2788,25.1956,2050,60260
123.9287,41.829,2050,91371
106.8354,32.3543,2050,65307
118.7777,32.0355,2050,6316820
117.3606,24.517,2050,74328
116.0366,29.4557,2050,108475
114.7538,25.6649,2050,304549
116.1241,40.2354,2050,92641
118.3271,30.9169,2050,96049
116.1861,38.7795,2050,153977
120.2148,29.1114,2050,50624
108.3121,22.8254,2050,3176261
120.8641,32.0241,2050,1511773
104.9748,28.8418,2050,77585
114.3079,25.1195,2050,106712
120.4122,30.8747,2050,316515
112.5355,32.991,2050,691950
111.8426,31.7771,2050,101917
112.4304,33.4789,2050,71429
106.9356,33.0062,2050,58111
105.3572,28.7729,2050,111715
105.3787,26.7747,2050,70954
124.8644,48.4785,2050,83440
118.242,24.6724,2050,150856
114.9027,35.9576,2050,86057
105.0598,29.5951,2050,294291
111.843,33.0627,2050,56973
125.2196,49.1724,2050,125698
117.7618,34.3078,2050,73080
129.4681,44.3389,2050,68360
101.0454,23.0641,2050,63288
121.5626,29.9133,2050,3847804
119.3279,41.593,2050,76538
119.5295,26.6598,2050,290067
116.0129,26.4777,2050,160059
118.9757,30.6233,2050,425232
121.432,29.3159,2050,280120
117.8151,39.3229,2050,140423
116.6541,26.2629,2050,67810
124.8297,45.1735,2050,231828
114.9137,37.6231,2050,98240
116.7982,37.6463,2050,55173
107.0639,22.1309,2050,52688
112.5527,28.2616,2050,161489
116.7955,35.7638,2050,102170
111.938,25.5893,2050,90501
125.1673,44.4285,2050,105587
111.0467,23.023,2050,62861
123.2162,41.8334,2050,93468
119.0112,42.9337,2050,58956
109.7513,39.5841,2050,148203
112.8111,23.2297,2050,64119
116.8136,32.7794,2050,63226
