arable,salinization,carbon,erosion,aridity,lon,lat
5,,2,17,63,-62.976,8.965
8,1,5,23,0,-61.926,8.965
3,0,5,12,,-13.648,8.965
38,1,2,56,,-12.599,8.965
18,2,2,80,,-11.549,8.965
12,6,7,83,,-10.5,8.965
5,2,3,86,,-9.45,8.965
11,1,1,93,,-8.401,8.965
4,0,1,82,,-7.351,8.965
6,2,2,80,,-6.302,8.965
4,3,3,75,66,-5.252,8.965
2,,,72,100,-4.203,8.965
2,0,1,62,100,-3.153,8.965
1,,,73,100,-2.104,8.965
17,2,4,49,100,-1.054,8.965
11,4,5,72,37,-0.005,8.965
47,0,0,92,17,1.045,8.965
15,3,3,80,100,2.094,8.965
14,2,2,88,95,3.144,8.965
7,2,3,89,83,4.193,8.965
13,8,11,63,93,5.243,8.965
27,7,10,67,87,6.292,8.965
18,12,13,80,,7.342,8.965
22,4,5,90,,8.391,8.965
76,1,2,78,54,9.441,8.965
39,3,8,47,100,10.49,8.965
46,1,3,57,97,11.54,8.965
46,4,9,52,94,12.59,8.965
45,1,4,34,97,13.639,8.965
22,1,4,29,100,14.689,8.965
11,0,10,11,100,15.738,8.965
13,0,10,12,100,16.788,8.965
4,0,17,18,100,17.837,8.965
2,,6,9,100,18.887,8.965
6,,0,17,100,19.936,8.965
10,0,0,17,100,20.986,8.965
10,,0,16,100,22.035,8.965
10,,0,31,100,23.085,8.965
2,,,19,100,24.134,8.965
12,0,4,4,100,27.283,8.965
12,,2,2,100,28.332,8.965
10,,3,3,100,29.382,8.965
14,,0,1,100,30.431,8.965
4,,,,100,31.481,8.965
8,,1,1,100,32.53,8.965
10,,1,2,100,33.58,8.965
3,3,3,90,7,34.629,8.965
7,1,1,97,,35.679,8.965
14,2,2,93,,36.729,8.965
48,0,1,81,12,37.778,8.965
74,1,1,55,52,38.828,8.965
37,0,0,55,90,39.877,8.965
24,,,87,57,40.927,8.965
10,0,0,79,73,41.976,8.965
1,,,14,100,43.026,8.965
4,4,7,75,,76.61,8.965
68,0,0,10,82,77.66,8.965
16,,0,1,100,78.709,8.965
5,55,6,6,,79.759,8.965
9,2,4,12,,80.808,8.965
9,0,1,69,,98.65,8.965
14,1,3,34,,99.7,8.965
9,1,3,49,,104.947,8.965
6,0,0,66,,105.997,8.965
4,0,1,58,,117.542,8.965
1,,,39,,118.591,8.965
4,0,1,97,,122.789,8.965
4,0,0,98,,124.888,8.965
7,0,0,43,,125.938,8.965
3,3,4,89,,-82.836,8.181
5,1,1,99,,-81.788,8.181
26,0,1,69,3,-80.739,8.181
2,3,6,67,,-79.691,8.181
2,1,2,71,,-77.594,8.181
4,5,3,72,,-76.545,8.181
8,0,1,78,,-75.497,8.181
4,1,2,87,,-74.448,8.181
6,3,4,57,,-73.4,8.181
5,7,9,78,16,-72.351,8.181
4,4,4,84,18,-71.303,8.181
7,1,1,57,,-70.254,8.181
6,0,1,26,,-69.206,8.181
9,0,1,33,,-68.157,8.181
6,1,2,23,,-67.109,8.181
1,,1,31,,-66.06,8.181
3,0,0,51,51,-65.012,8.181
5,0,0,36,92,-63.963,8.181
4,3,5,45,69,-62.915,8.181
2,6,9,44,36,-61.866,8.181
23,1,1,69,,-12.587,8.181
23,1,1,77,,-11.538,8.181
6,6,7,86,,-10.49,8.181
5,3,4,89,,-9.441,8.181
17,1,1,93,,-8.393,8.181
5,7,7,79,,-7.344,8.181
11,2,2,84,22,-6.296,8.181
11,1,1,76,100,-5.247,8.181
7,0,0,76,100,-4.199,8.181
10,1,2,66,60,-3.15,8.181
13,2,2,82,2,-2.102,8.181
13,1,1,54,24,-1.053,8.181
26,1,2,78,0,-0.005,8.181
33,2,2,87,57,1.044,8.181
34,4,4,77,100,2.092,8.181
22,1,1,88,78,3.141,8.181
19,5,5,90,2,4.189,8.181
13,5,5,92,2,5.238,8.181
23,3,4,86,28,6.286,8.181
29,4,5,84,,7.335,8.181
24,9,11,80,,8.383,8.181
18,6,8,67,63,9.432,8.181
24,5,8,63,89,10.48,8.181
11,4,5,85,30,11.529,8.181
25,4,5,76,10,12.577,8.181
30,1,2,76,6,13.626,8.181
17,,0,66,39,14.674,8.181
4,0,5,41,40,15.723,8.181
2,,11,19,100,16.771,8.181
1,0,1,28,100,18.868,8.181
2,,,20,100,19.917,8.181
2,,0,31,92,20.965,8.181
2,0,1,32,100,23.062,8.181
6,,0,21,100,24.111,8.181
1,,,40,100,25.159,8.181
6,0,2,3,100,28.305,8.181
6,,1,1,100,29.353,8.181
10,,1,1,100,30.402,8.181
2,,0,1,100,31.45,8.181
9,,0,0,100,32.499,8.181
6,,3,6,100,33.547,8.181
2,0,0,49,76,34.596,8.181
5,2,2,97,,35.644,8.181
11,2,2,95,,36.693,8.181
27,1,1,80,13,37.741,8.181
52,0,0,45,70,38.79,8.181
30,0,0,68,52,39.838,8.181
4,,,76,99,40.887,8.181
23,2,3,17,80,77.584,8.181
8,,0,8,,79.681,8.181
33,1,4,20,,80.73,8.181
5,0,7,13,,81.778,8.181
6,3,5,74,,98.554,8.181
29,0,2,40,,99.603,8.181
9,,3,4,,100.651,8.181
10,1,1,95,,122.67,8.181
19,2,2,90,,123.718,8.181
25,1,1,98,,124.767,8.181
8,0,0,60,,125.815,8.181
12,0,0,88,,-80.668,7.397
1,1,1,56,,-79.62,7.397
2,2,3,66,,-76.478,7.397
3,,,97,,-75.43,7.397
4,4,4,78,,-74.383,7.397
4,3,5,76,,-73.335,7.397
4,14,16,82,3,-72.287,7.397
6,6,9,62,,-71.24,7.397
3,3,3,63,,-70.192,7.397
2,2,3,35,,-69.145,7.397
4,,0,28,,-68.097,7.397
12,1,2,30,,-67.05,7.397
4,1,3,47,,-66.002,7.397
2,0,0,58,,-64.954,7.397
4,0,0,90,,-63.907,7.397
4,1,1,63,,-62.859,7.397
6,1,1,60,3,-61.812,7.397
3,,10,14,,-58.669,7.397
10,1,2,41,,-12.576,7.397
10,1,1,57,,-11.528,7.397
6,4,4,84,,-9.433,7.397
6,3,4,86,,-8.385,7.397
17,3,3,89,,-7.338,7.397
43,1,1,83,2,-6.29,7.397
23,1,1,68,80,-5.243,7.397
13,0,0,69,96,-4.195,7.397
26,1,2,69,30,-3.147,7.397
51,2,3,86,,-2.1,7.397
31,1,1,83,,-1.052,7.397
40,1,1,87,,-0.005,7.397
47,1,2,87,35,1.043,7.397
46,2,2,77,100,2.09,7.397
50,2,2,79,38,3.138,7.397
45,6,6,90,,4.186,7.397
41,7,7,90,,5.233,7.397
53,2,2,89,,6.281,7.397
33,1,1,95,,7.328,7.397
28,2,2,86,,8.376,7.397
22,5,6,91,,9.423,7.397
12,3,3,89,,10.471,7.397
8,0,0,98,,11.519,7.397
30,0,1,81,,12.566,7.397
51,1,1,75,,13.614,7.397
29,0,0,83,,14.661,7.397
11,,,79,4,15.709,7.397
8,,,67,83,16.757,7.397
2,,,42,99,17.804,7.397
1,,,16,100,18.852,7.397
2,,0,1,100,29.327,7.397
4,,2,2,100,30.375,7.397
2,,,,100,31.423,7.397
4,,,1,100,32.47,7.397
6,0,1,5,100,33.518,7.397
6,1,1,97,,35.613,7.397
17,1,1,97,,36.66,7.397
42,1,1,75,41,37.708,7.397
51,0,0,40,53,38.756,7.397
34,0,0,61,43,39.803,7.397
6,,,69,37,40.851,7.397
8,1,4,30,,79.611,7.397
15,3,4,55,,80.659,7.397
16,1,3,32,,81.706,7.397
14,0,1,56,,99.515,7.397
16,0,3,16,,100.563,7.397
6,0,0,93,,122.562,7.397
3,,,96,,123.609,7.397
42,1,1,91,,124.657,7.397
18,1,2,84,,125.704,7.397
1,1,1,89,,126.752,7.397
1,,,99,,-76.417,6.614
4,8,8,92,,-75.37,6.614
7,12,13,75,,-74.324,6.614
4,2,2,92,3,-73.277,6.614
2,3,3,86,0,-72.23,6.614
2,2,8,37,,-71.183,6.614
3,1,1,87,,-63.856,6.614
3,2,3,61,,-62.809,6.614
5,,10,12,,-58.622,6.614
12,0,3,4,0,-57.576,6.614
5,3,13,76,,-10.472,6.614
3,2,2,92,,-9.425,6.614
4,3,3,89,,-8.379,6.614
22,4,4,86,,-7.332,6.614
47,1,1,79,,-6.285,6.614
23,1,1,69,23,-5.238,6.614
17,1,2,67,26,-4.192,6.614
20,2,2,81,,-3.145,6.614
26,8,9,78,,-2.098,6.614
25,6,7,87,,-1.051,6.614
46,1,1,83,1,-0.005,6.614
57,1,1,75,42,1.042,6.614
42,2,4,60,62,2.089,6.614
38,9,14,54,0,3.136,6.614
33,8,10,74,,4.182,6.614
37,9,10,83,,5.229,6.614
67,1,1,83,,6.276,6.614
56,1,1,90,,7.323,6.614
36,1,1,90,,8.369,6.614
18,1,1,98,,9.416,6.614
21,1,1,98,,10.463,6.614
19,0,0,96,,11.509,6.614
14,0,0,81,,12.556,6.614
15,0,0,84,,13.603,6.614
9,1,1,91,,14.65,6.614
4,,,94,,15.696,6.614
2,0,0,94,,16.743,6.614
1,,,69,17,17.79,6.614
2,,1,2,100,30.351,6.614
4,,,0,100,31.398,6.614
5,,,3,100,32.444,6.614
5,,0,6,100,33.491,6.614
2,,,63,100,34.538,6.614
7,0,0,88,34,35.585,6.614
12,1,1,93,20,36.631,6.614
23,1,1,82,33,37.678,6.614
19,0,0,84,16,38.725,6.614
4,1,1,69,62,39.772,6.614
3,1,1,75,90,40.818,6.614
2,,,,100,48.146,6.614
2,,,,100,49.192,6.614
3,17,27,60,,79.548,6.614
10,2,2,67,,80.595,6.614
7,0,4,29,,81.641,6.614
2,,1,59,,99.436,6.614
20,1,4,45,,100.483,6.614
13,0,2,18,,101.53,6.614
1,2,2,42,,117.231,6.614
40,1,1,77,,124.558,6.614
14,0,1,89,,125.605,6.614
4,6,6,94,,-75.317,5.832
5,5,6,83,,-74.271,5.832
4,1,1,79,16,-73.225,5.832
3,2,2,76,,-72.179,5.832
1,2,3,40,,-70.087,5.832
1,,,66,,-60.673,5.832
1,5,9,30,,-58.581,5.832
15,0,4,8,,-57.535,5.832
3,0,9,9,,-56.489,5.832
2,2,23,27,,-55.443,5.832
1,6,14,55,,-10.465,5.832
4,1,2,87,,-7.327,5.832
17,3,3,80,,-6.281,5.832
17,1,1,66,,-5.235,5.832
7,2,3,66,,-4.189,5.832
13,1,2,86,,-3.143,5.832
9,5,5,86,,-2.097,5.832
16,2,2,81,,-1.051,5.832
32,5,9,65,41,-0.005,5.832
10,3,8,22,93,1.041,5.832
6,4,6,75,,5.225,5.832
44,4,6,68,,6.271,5.832
58,2,2,89,,7.317,5.832
29,2,3,87,,8.363,5.832
2,5,5,92,,9.409,5.832
38,2,2,96,,10.455,5.832
4,3,3,88,,11.501,5.832
1,3,3,93,,15.685,5.832
2,,1,2,100,31.376,5.832
19,,0,2,100,32.422,5.832
13,,0,2,100,33.468,5.832
15,0,3,19,100,34.514,5.832
16,,,36,90,35.56,5.832
14,,,65,59,36.606,5.832
20,0,1,82,57,37.652,5.832
11,0,0,95,59,38.698,5.832
5,,,86,100,39.744,5.832
1,,,83,100,40.79,5.832
2,1,1,68,100,41.836,5.832
2,,,,100,47.066,5.832
5,,,,100,48.112,5.832
2,,,,100,49.158,5.832
5,3,4,48,,80.538,5.832
5,5,11,67,,95.182,5.832
1,1,1,77,,96.228,5.832
12,7,11,50,,100.412,5.832
2,3,4,63,,101.458,5.832
12,1,4,31,,102.504,5.832
2,13,23,58,,116.102,5.832
1,9,16,73,,117.148,5.832
1,3,6,67,,118.194,5.832
3,2,2,96,,124.47,5.832
8,10,10,77,8,125.516,5.832
4,1,1,91,,-76.317,5.05
4,3,3,92,1,-75.271,5.05
4,1,1,58,21,-74.226,5.05
3,0,0,94,,-73.18,5.05
2,1,2,54,,-72.135,5.05
2,0,5,47,,-71.09,5.05
1,,,98,,-61.681,5.05
4,,,73,,-60.636,5.05
1,,,71,,-59.591,5.05
5,4,4,80,,-7.322,5.05
9,3,5,66,,-6.277,5.05
3,1,4,57,,-5.232,5.05
3,9,28,38,,-4.186,5.05
3,4,10,51,,-3.141,5.05
5,14,18,63,,-2.095,5.05
10,3,6,67,,-1.05,5.05
9,4,4,86,,6.268,5.05
25,5,6,78,,7.313,5.05
6,11,11,85,,8.358,5.05
2,7,7,89,,9.404,5.05
11,2,2,96,,10.449,5.05
7,0,0,86,,11.494,5.05
3,1,1,72,,12.54,5.05
1,,2,86,,13.585,5.05
3,0,0,89,,14.63,5.05
1,,,78,,18.812,5.05
2,,,70,,19.857,5.05
2,2,2,85,,20.903,5.05
8,,,2,100,32.402,5.05
14,,0,2,100,33.447,5.05
32,0,0,5,100,34.492,5.05
14,,0,20,100,35.538,5.05
11,,1,39,99,36.583,5.05
11,0,0,57,100,37.629,5.05
4,,,67,100,38.674,5.05
2,,,70,100,39.719,5.05
2,,,76,100,40.765,5.05
2,,1,1,100,47.037,5.05
5,,0,0,100,48.082,5.05
4,1,2,77,,95.124,5.05
11,0,1,62,,96.169,5.05
21,2,2,55,,97.214,5.05
3,,4,50,,98.26,5.05
5,22,35,45,,100.351,5.05
1,19,28,66,,101.396,5.05
1,10,10,81,,102.441,5.05
3,4,11,46,,103.487,5.05
2,2,3,62,,116.031,5.05
2,3,3,71,,118.122,5.05
10,1,2,71,6,-76.276,4.269
10,1,2,63,1,-75.232,4.269
3,2,2,89,6,-74.187,4.269
4,3,5,49,,-73.142,4.269
1,1,4,35,,-72.097,4.269
3,1,1,59,36,-60.604,4.269
5,,1,50,17,-59.559,4.269
5,57,24,26,,-51.201,4.269
1,6,9,64,,-7.318,4.269
1,8,8,85,,7.309,4.269
5,21,26,71,,9.399,4.269
26,1,1,87,,11.488,4.269
5,1,2,75,,12.533,4.269
4,5,7,77,,13.578,4.269
2,2,3,77,,14.623,4.269
2,0,0,92,,15.668,4.269
6,1,1,76,,18.802,4.269
2,0,0,76,,19.847,4.269
4,1,1,87,,20.892,4.269
1,2,2,89,,21.936,4.269
1,,,77,,29.25,4.269
9,0,0,28,90,33.429,4.269
25,0,2,14,100,34.474,4.269
3,0,7,32,100,35.519,4.269
3,,0,31,100,36.564,4.269
4,,,16,100,37.609,4.269
2,,3,3,100,47.012,4.269
9,4,12,48,,96.119,4.269
7,3,6,89,,97.163,4.269
9,2,4,61,,98.208,4.269
1,9,24,43,,100.298,4.269
8,8,14,48,,101.343,4.269
2,16,22,60,,103.432,4.269
2,18,51,58,,113.88,4.269
4,71,82,28,,117.015,4.269
2,17,21,60,,118.06,4.269
11,2,5,52,29,-76.243,3.488
9,0,0,78,5,-75.199,3.488
3,2,2,81,,-74.154,3.488
3,4,12,23,,-61.622,3.488
3,,1,4,,-60.578,3.488
4,,1,3,,-59.533,3.488
8,11,11,20,,-51.178,3.488
1,18,19,76,,11.483,3.488
3,0,0,72,,18.794,3.488
5,1,1,80,,19.838,3.488
3,,,84,,20.883,3.488
2,0,0,88,,29.237,3.488
6,1,1,90,,30.282,3.488
20,1,1,83,33,31.326,3.488
8,1,1,52,88,32.371,3.488
13,0,0,27,95,33.415,3.488
30,,0,36,99,34.459,3.488
3,0,,30,100,37.592,3.488
2,1,1,35,100,38.637,3.488
2,,,,100,43.858,3.488
1,,,,100,44.903,3.488
1,,0,0,100,45.947,3.488
3,,,,100,46.992,3.488
2,2,10,46,,97.121,3.488
18,6,8,70,,98.165,3.488
14,5,12,51,,99.21,3.488
7,25,34,46,,101.298,3.488
4,7,8,80,,102.343,3.488
4,11,16,50,,103.387,3.488
2,11,19,71,,113.831,3.488
1,44,48,32,,116.964,3.488
2,2,2,92,,-76.216,2.707
4,3,3,73,5,-75.172,2.707
2,22,22,71,,-74.128,2.707
2,3,4,75,,-73.084,2.707
4,8,38,39,,-61.601,2.707
7,1,13,16,,-60.557,2.707
5,0,1,8,,-59.513,2.707
4,25,13,33,,-51.161,2.707
1,6,6,85,,19.831,2.707
1,1,1,89,,20.875,2.707
12,0,0,91,,30.271,2.707
38,0,1,72,56,31.315,2.707
16,0,1,83,0,32.359,2.707
19,0,0,43,48,33.403,2.707
47,,0,11,99,34.447,2.707
4,,,59,100,35.491,2.707
3,8,0,65,100,36.535,2.707
2,16,1,15,100,38.623,2.707
9,,,,100,45.931,2.707
16,8,11,85,,98.131,2.707
19,4,5,86,,99.175,2.707
7,6,19,26,,100.219,2.707
5,36,52,45,,101.263,2.707
10,12,15,73,,102.307,2.707
3,11,19,60,,103.351,2.707
4,13,74,68,,111.703,2.707
2,15,73,72,,112.747,2.707
1,28,35,57,,116.923,2.707
4,,,98,,-77.24,1.927
2,4,4,92,0,-76.197,1.927
2,19,19,75,1,-75.153,1.927
2,26,27,66,,-74.109,1.927
2,3,3,76,,-73.065,1.927
3,6,39,40,,-61.584,1.927
4,3,22,25,,-60.541,1.927
4,,0,6,,-59.497,1.927
6,,0,57,,-56.366,1.927
8,,,76,,-55.322,1.927
8,29,5,40,,-51.147,1.927
6,27,2,37,,-50.103,1.927
13,0,0,98,3,30.263,1.927
21,0,0,75,45,31.307,1.927
28,0,0,57,1,32.351,1.927
58,0,0,58,7,33.395,1.927
33,0,0,8,95,34.438,1.927
18,0,0,55,100,35.482,1.927
5,31,1,82,100,36.526,1.927
7,1,1,68,100,37.569,1.927
5,72,,,100,43.832,1.927
10,2,0,2,100,44.875,1.927
1,,1,2,100,45.919,1.927
2,5,19,58,,98.105,1.927
9,2,2,87,,99.149,1.927
13,12,24,68,,100.193,1.927
8,20,39,50,,101.237,1.927
4,23,41,54,,102.28,1.927
7,15,18,66,,103.324,1.927
2,4,6,79,,104.368,1.927
2,5,33,36,,109.586,1.927
2,17,46,59,,111.674,1.927
1,19,27,53,,117.936,1.927
1,26,2,76,14,-79.314,1.147
3,2,2,95,,-77.227,1.147
3,13,16,62,,-76.183,1.147
4,22,24,72,,-75.14,1.147
5,8,42,43,,-60.53,1.147
2,10,54,53,,-59.487,1.147
5,,,81,,-56.356,1.147
1,,,87,,-55.313,1.147
13,2,2,91,,-51.138,1.147
15,32,12,77,,-50.095,1.147
27,0,0,73,39,30.258,1.147
22,0,0,70,5,31.302,1.147
32,0,0,38,,32.345,1.147
56,0,0,58,,33.389,1.147
42,0,0,64,21,34.432,1.147
26,0,1,68,81,35.476,1.147
9,8,0,69,100,36.519,1.147
6,1,1,79,100,37.563,1.147
2,91,1,4,100,38.606,1.147
2,72,,0,100,42.781,1.147
6,70,,1,100,43.824,1.147
2,,,81,,97.045,1.147
2,,,79,,98.088,1.147
8,9,15,78,,99.132,1.147
20,13,17,68,,100.176,1.147
15,24,43,55,,101.219,1.147
2,17,33,41,,102.263,1.147
2,19,31,58,,103.306,1.147
5,20,25,60,,104.35,1.147
2,7,13,44,,108.524,1.147
13,11,29,57,,109.567,1.147
6,5,24,72,,110.611,1.147
2,12,17,59,,111.655,1.147
4,1,1,71,,116.872,1.147
5,1,1,71,,117.916,1.147
2,6,9,54,,121.046,1.147
2,3,3,83,,122.09,1.147
3,2,2,89,,123.134,1.147
2,5,5,90,,124.177,1.147
3,15,15,84,,125.221,1.147
1,2,3,65,,128.351,1.147
3,0,0,93,,-79.307,0.367
10,0,1,78,44,-78.264,0.367
1,12,13,86,,-77.22,0.367
1,,,66,,-63.655,0.367
1,1,2,30,,-62.612,0.367
1,11,61,54,,-60.525,0.367
1,1,1,92,,-55.308,0.367
13,5,5,89,,-51.134,0.367
8,33,19,61,,-50.091,0.367
1,8,14,42,,17.734,0.367
8,10,10,88,10,29.212,0.367
37,2,3,85,46,30.256,0.367
44,4,4,71,86,31.299,0.367
44,8,9,77,3,32.342,0.367
40,1,1,85,,33.386,0.367
75,1,1,93,3,34.429,0.367
34,1,1,69,35,35.473,0.367
10,2,3,42,94,36.516,0.367
19,2,0,84,65,37.56,0.367
5,2,,21,100,38.603,0.367
1,86,,,100,41.734,0.367
6,22,,0,100,42.777,0.367
6,13,20,49,,99.124,0.367
9,7,10,66,,100.167,0.367
15,14,20,61,,101.21,0.367
5,29,46,56,,102.254,0.367
3,5,16,21,,103.297,0.367
13,7,11,74,,109.558,0.367
13,2,2,79,,110.602,0.367
15,13,21,57,,111.645,0.367
2,0,0,79,,115.819,0.367
7,,1,55,,116.862,0.367
2,,,74,,117.906,0.367
1,1,1,75,,119.993,0.367
3,2,6,52,,121.036,0.367
8,3,3,81,,122.08,0.367
8,2,4,77,,123.123,0.367
2,8,11,81,,124.167,0.367
1,1,1,31,75,-90.786,-0.413
9,0,1,83,62,-80.351,-0.413
6,0,0,88,,-79.308,-0.413
6,9,13,64,32,-78.264,-0.413
3,6,6,93,,-52.178,-0.413
3,11,13,81,,-51.134,-0.413
7,3,6,47,,-50.091,-0.413
33,87,5,43,,-49.047,-0.413
3,77,15,33,,-48.004,-0.413
3,0,0,94,,14.604,-0.413
2,0,2,42,,15.647,-0.413
15,2,3,80,39,29.212,-0.413
50,1,1,78,50,30.256,-0.413
46,1,1,67,82,31.299,-0.413
3,0,2,31,,32.343,-0.413
29,3,3,84,37,34.429,-0.413
33,12,12,80,12,35.473,-0.413
21,2,2,60,56,36.516,-0.413
23,0,0,84,70,37.56,-0.413
4,,0,39,100,38.603,-0.413
2,,4,4,100,39.647,-0.413
7,,0,0,100,40.69,-0.413
16,9,,,100,41.734,-0.413
2,7,,1,100,42.777,-0.413
14,7,9,70,,100.167,-0.413
11,18,21,72,,101.211,-0.413
11,27,42,58,,102.254,-0.413
4,3,7,27,,103.298,-0.413
5,11,31,38,,109.558,-0.413
6,7,8,82,,110.602,-0.413
15,2,3,67,,111.645,-0.413
3,,,88,,112.689,-0.413
1,4,5,78,,114.776,-0.413
4,1,1,70,,115.819,-0.413
8,2,3,78,,116.863,-0.413
1,1,2,62,,119.993,-0.413
25,0,1,72,53,-80.358,-1.193
20,1,1,70,0,-79.315,-1.193
5,2,3,49,73,-78.271,-1.193
2,14,14,86,,-55.313,-1.193
4,9,10,77,,-54.269,-1.193
2,10,11,69,,-53.226,-1.193
6,12,14,71,,-52.182,-1.193
14,46,7,85,,-49.052,-1.193
13,27,28,72,,-48.008,-1.193
20,24,21,73,,-46.965,-1.193
6,62,22,75,,-45.921,-1.193
5,1,1,96,,13.561,-1.193
15,0,0,97,,14.605,-1.193
3,0,0,33,,15.649,-1.193
2,0,5,21,,16.692,-1.193
14,2,3,90,19,29.215,-1.193
64,1,1,83,59,30.258,-1.193
44,1,1,72,39,31.302,-1.193
1,1,1,96,,32.345,-1.193
3,0,1,78,95,33.389,-1.193
28,13,13,75,26,34.433,-1.193
33,4,4,72,80,35.476,-1.193
25,0,1,70,71,36.52,-1.193
22,0,0,80,99,37.563,-1.193
8,,,66,100,38.607,-1.193
2,,,2,100,39.65,-1.193
18,,,0,100,40.694,-1.193
19,,,1,100,41.737,-1.193
4,8,14,59,,100.176,-1.193
9,12,13,76,,101.22,-1.193
11,20,22,65,,102.263,-1.193
11,17,22,55,,103.307,-1.193
6,2,6,19,,104.351,-1.193
2,5,20,35,,109.568,-1.193
4,26,40,57,,110.612,-1.193
2,40,46,49,,112.699,-1.193
3,37,55,50,,113.743,-1.193
3,17,20,68,,114.786,-1.193
1,10,11,81,,115.83,-1.193
6,4,4,84,,116.873,-1.193
1,4,5,71,,118.96,-1.193
9,4,6,72,,120.004,-1.193
3,10,11,77,,121.047,-1.193
5,6,7,51,,122.091,-1.193
2,2,5,67,,123.134,-1.193
18,1,2,38,94,-80.373,-1.973
24,2,3,52,19,-79.329,-1.973
2,2,2,76,49,-78.285,-1.973
5,10,10,87,,-56.367,-1.973
8,10,10,88,,-55.323,-1.973
10,7,8,78,,-54.279,-1.973
9,3,5,61,,-53.235,-1.973
5,9,11,78,,-52.192,-1.973
2,18,19,76,,-50.104,-1.973
4,29,30,68,,-49.06,-1.973
9,29,29,71,,-48.017,-1.973
18,13,13,86,,-46.973,-1.973
20,3,3,97,,-45.929,-1.973
7,15,5,78,,-44.885,-1.973
4,0,0,97,,13.564,-1.973
16,0,0,98,,14.608,-1.973
5,,0,84,,15.651,-1.973
5,3,4,68,,16.695,-1.973
1,2,2,82,,17.739,-1.973
29,2,2,97,,29.22,-1.973
62,2,2,86,64,30.264,-1.973
35,1,1,88,29,31.307,-1.973
1,1,1,78,,32.351,-1.973
20,0,0,61,49,33.395,-1.973
29,2,3,51,83,34.439,-1.973
30,0,0,73,96,35.482,-1.973
27,0,0,50,100,36.526,-1.973
24,,0,60,98,37.57,-1.973
10,,0,49,100,38.614,-1.973
4,,1,1,100,39.657,-1.973
21,,,12,86,40.701,-1.973
4,,0,14,100,41.745,-1.973
7,4,11,69,,101.238,-1.973
8,13,16,67,,102.282,-1.973
14,5,6,76,,103.325,-1.973
9,7,23,51,,104.369,-1.973
4,21,31,55,,105.413,-1.973
5,5,8,58,,106.457,-1.973
17,5,10,67,,110.632,-1.973
15,15,18,70,,111.675,-1.973
19,6,8,68,,112.719,-1.973
4,11,23,42,,113.763,-1.973
4,16,21,64,,114.807,-1.973
10,17,18,73,,115.85,-1.973
4,14,18,67,,118.981,-1.973
3,6,6,91,,120.025,-1.973
7,7,8,85,,121.069,-1.973
5,18,1,9,100,-80.394,-2.753
8,2,3,69,49,-79.35,-2.753
1,3,3,93,19,-78.306,-2.753
2,30,30,70,,-59.514,-2.753
1,14,15,86,,-58.47,-2.753
3,12,12,86,,-57.426,-2.753
2,13,13,83,,-56.382,-2.753
2,16,16,81,,-55.338,-2.753
5,21,21,77,,-54.294,-2.753
5,41,41,59,,-52.205,-2.753
2,15,17,78,,-50.117,-2.753
6,37,38,59,,-49.073,-2.753
7,30,31,68,,-48.029,-2.753
7,28,28,71,,-46.985,-2.753
13,1,1,99,,-45.941,-2.753
14,8,1,77,,-44.897,-2.753
10,45,9,49,,-43.853,-2.753
8,29,1,30,,-42.809,-2.753
7,51,2,38,29,-41.765,-2.753
6,,1,20,85,-40.721,-2.753
4,0,2,23,33,-39.677,-2.753
2,1,1,70,,11.479,-2.753
1,,,98,,13.568,-2.753
10,,,88,,14.612,-2.753
6,1,1,73,,15.656,-2.753
8,1,1,76,,16.7,-2.753
9,3,3,80,,17.744,-2.753
1,2,2,91,,18.788,-2.753
2,0,0,50,,25.052,-2.753
2,2,2,97,,28.184,-2.753
39,4,5,88,27,29.228,-2.753
54,1,2,87,38,30.272,-2.753
19,1,2,65,74,31.316,-2.753
35,0,0,64,61,32.36,-2.753
22,1,1,45,90,33.404,-2.753
34,,0,26,100,34.448,-2.753
31,0,0,43,91,35.492,-2.753
21,,,61,98,36.536,-2.753
20,0,0,59,93,37.58,-2.753
6,0,0,35,100,38.624,-2.753
26,,0,30,97,39.668,-2.753
5,0,0,21,34,40.712,-2.753
7,10,12,63,,101.265,-2.753
5,3,4,82,,102.309,-2.753
17,2,3,71,,103.353,-2.753
27,4,15,46,,104.397,-2.753
17,1,5,16,,105.441,-2.753
7,3,6,52,,106.485,-2.753
5,21,35,46,,107.529,-2.753
2,4,7,48,,108.573,-2.753
14,4,8,45,,110.661,-2.753
13,7,12,42,,111.705,-2.753
17,5,11,43,,112.749,-2.753
6,4,16,29,,113.793,-2.753
36,1,5,37,,114.837,-2.753
8,0,0,78,,115.881,-2.753
2,1,1,90,,119.013,-2.753
10,4,4,95,,120.057,-2.753
4,9,10,89,,121.101,-2.753
1,8,9,67,,129.453,-2.753
1,7,8,78,,140.937,-2.753
10,1,3,32,97,-80.422,-3.534
5,1,1,82,67,-79.378,-3.534
1,36,36,64,,-60.579,-3.534
3,33,33,66,,-59.535,-3.534
3,36,36,64,,-54.313,-3.534
4,44,44,55,,-53.268,-3.534
5,31,31,67,,-52.224,-3.534
4,43,43,56,,-51.18,-3.534
4,38,39,60,,-50.135,-3.534
4,34,35,60,,-49.091,-3.534
4,34,36,64,,-48.046,-3.534
7,27,28,68,,-47.002,-3.534
13,2,2,98,,-45.958,-3.534
11,8,2,90,,-44.913,-3.534
2,6,6,91,,-43.869,-3.534
